"Ticker.symbol","date","GICS.Sector","Address.of.Headquarters","close","X","Accounts.Payable","Accounts.Receivable","Add.l.income.expense.items","After.Tax.ROE","Capital.Expenditures","Capital.Surplus","Cash.Ratio","Cash.and.Cash.Equivalents","Changes.in.Inventories","Common.Stocks","Cost.of.Revenue","Current.Ratio","Deferred.Asset.Charges","Deferred.Liability.Charges","Depreciation","Earnings.Before.Interest.and.Tax","Earnings.Before.Tax","Effect.of.Exchange.Rate","Equity.Earnings.Loss.Unconsolidated.Subsidiary","Fixed.Assets","Goodwill","Gross.Margin","Gross.Profit","Income.Tax","Intangible.Assets","Interest.Expense","Inventory","Investments","Liabilities","Long.Term.Debt","Long.Term.Investments","Minority.Interest","Misc..Stocks","Net.Borrowings","Net.Cash.Flow","Net.Cash.Flow.Operating","Net.Cash.Flows.Financing","Net.Cash.Flows.Investing","Net.Income","Net.Income.Adjustments","Net.Income.Applicable.to.Common.Shareholders","Net.Income.Cont..Operations","Net.Receivables","Non.Recurring.Items","Operating.Income","Operating.Margin","Other.Assets","Other.Current.Assets","Other.Current.Liabilities","Other.Equity","Other.Financing.Activities","Other.Investing.Activities","Other.Liabilities","Other.Operating.Activities","Other.Operating.Items","Pre.Tax.Margin","Pre.Tax.ROE","Profit.Margin","Quick.Ratio","Research.and.Development","Retained.Earnings","Sale.and.Purchase.of.Stock","Sales..General.and.Admin.","Short.Term.Debt...Current.Portion.of.Long.Term.Debt","Short.Term.Investments","Total.Assets","Total.Current.Assets","Total.Current.Liabilities","Total.Equity","Total.Liabilities","Total.Liabilities...Equity","Total.Revenue","Treasury.Stock","For.Year","Earnings.Per.Share","Estimated.Shares.Outstanding"
"FIS","2015-12-31","Information Technology","Jacksonville, Florida",60.599998,643,1195600000,-102800000,136800000,7,-133300000,10209700000,29,687600000,0,4300000,4393200000,149,2.53e+08,2688800000,680300000,1.236e+09,1036900000,-58800000,0,610700000,14744700000,33,2.202e+09,378800000,6742800000,199100000,0,0,91100000,11497800000,0,85800000,0,1655800000,194800000,1136900000,1014700000,-1.898e+09,650800000,-28300000,631500000,658100000,2.19e+09,0,1099200000,17,406200000,633800000,615300000,-279400000,-40900000,-1764700000,311500000,-154200000,0,16,11,10,149,0,3072900000,-263300000,1102800000,5.53e+08,0,26268800000,3511400000,2363900000,9.321e+09,16947800000,26268800000,6595200000,-3686500000,2015,2.22,293153153.153
"FISV","2012-12-31","Information Technology","Brookfield, Wisconsin",39.5149995,644,7.21e+08,-1.2e+07,7e+06,18,-1.93e+08,8.02e+08,32,3.58e+08,0,4e+06,2.564e+09,131,0,6.38e+08,3.5e+08,1.055e+09,8.81e+08,0,1.1e+07,2.48e+08,4.705e+09,42,1.872e+09,3e+08,1.744e+09,1.74e+08,0,2.8e+07,1.9e+07,3.228e+09,0,0,0,-1.73e+08,2.1e+07,8.26e+08,-7.06e+08,-1.36e+08,6.11e+08,-5.7e+07,6.11e+08,5.92e+08,7.03e+08,0,1.048e+09,24,3.57e+08,3.82e+08,3.82e+08,-6e+07,5e+06,2.9e+07,1.09e+08,-4.8e+07,0,20,26,14,131,0,5.95e+09,-5.38e+08,8.24e+08,2e+06,0,8.497e+09,1.443e+09,1.105e+09,3.417e+09,5.08e+09,8.497e+09,4.436e+09,-3.279e+09,2012,4.5,135777777.778
"FISV","2013-12-31","Information Technology","Brookfield, Wisconsin",59.049999,645,7.56e+08,-4.7e+07,0,18,-2.36e+08,8.44e+08,30,4e+08,0,4e+06,2.776e+09,118,0,7.13e+08,4.03e+08,1.061e+09,8.98e+08,0,8e+07,2.66e+08,5.216e+09,42,2.038e+09,3.28e+08,2.142e+09,1.63e+08,0,4e+06,9.9e+07,3.756e+09,0,0,0,-3.38e+08,4.2e+07,1.039e+09,-8.73e+08,-1.48e+08,6.48e+08,-1.6e+07,6.48e+08,6.5e+08,8.06e+08,0,1.061e+09,22,3.17e+08,3.66e+08,4.84e+08,-6e+07,-1.7e+07,8.4e+07,1.27e+08,-2.4e+07,0,19,25,13,118,0,6.598e+09,-5.29e+08,9.77e+08,9.2e+07,0,9.513e+09,1.572e+09,1.332e+09,3.585e+09,5.928e+09,9.513e+09,4.814e+09,-3.801e+09,2013,2.47,262348178.138
"FISV","2014-12-31","Information Technology","Brookfield, Wisconsin",70.970001,646,9.05e+08,-4.2e+07,0,23,-2.92e+08,8.97e+08,20,2.94e+08,0,4e+06,2.881e+09,97,0,7e+08,4.04e+08,1.21e+09,1.047e+09,0,9.1e+07,3.17e+08,5.209e+09,43,2.185e+09,3.84e+08,2.003e+09,1.63e+08,0,7e+06,1.77e+08,3.698e+09,0,0,0,-4.9e+07,-1.06e+08,1.307e+09,-1.126e+09,-2.86e+08,7.54e+08,5.3e+07,7.54e+08,7.54e+08,7.98e+08,0,1.21e+09,24,3.35e+08,3.52e+08,4.89e+08,-6.3e+07,0,-1e+06,1.29e+08,-4e+07,0,21,32,15,97,0,7.352e+09,-1.095e+09,9.75e+08,9.2e+07,0,9.308e+09,1.444e+09,1.486e+09,3.295e+09,6.013e+09,9.308e+09,5.066e+09,-4.895e+09,2014,3.03,248844884.488
"FISV","2015-12-31","Information Technology","Brookfield, Wisconsin",91.459999,647,1.024e+09,-2e+06,-8.5e+07,27,-3.59e+08,9.52e+08,18,2.75e+08,0,4e+06,2.909e+09,100,0,7.26e+08,4.17e+08,1.226e+09,1.057e+09,0,3.2e+07,3.96e+08,5.2e+09,45,2.345e+09,3.77e+08,1.872e+09,1.69e+08,0,1e+06,1.44e+08,4.288e+09,0,0,0,4.14e+08,-1.9e+07,1.346e+09,-1.005e+09,-3.6e+08,7.12e+08,1.36e+08,7.12e+08,7.12e+08,8.02e+08,0,1.311e+09,25,3.66e+08,4.29e+08,4.73e+08,-7.4e+07,-6e+06,-2e+06,1.64e+08,-6.1e+07,0,20,40,14,100,0,8.064e+09,-1.451e+09,1.034e+09,5e+06,0,9.34e+09,1.506e+09,1.502e+09,2.66e+09,6.68e+09,9.34e+09,5.254e+09,-6.286e+09,2015,3.04,234210526.316
"FLIR","2012-12-31","Information Technology","Wilsonville, Oregon",22.32,652,205696000,10693000,241000,14,-58089000,0,133,321739000,-23733000,171546000,670174000,482,32223000,19071000,59715000,303571000,291912000,6677000,0,211615000,564306000,52,735184000,66556000,175823000,11659000,379080000,-3002000,2097000,248319000,0,0,0,0,-119107000,285545000,-244329000,-1.67e+08,222398000,13500000,222398000,225356000,366123000,2e+06,303330000,22,41442000,98304000,35871000,9541000,-166000,-105909000,81797000,875000,0,21,18,16,325,137354000,1418814000,-202997000,292500000,0,0,2190655000,1165246000,241567000,1599901000,590754000,2190655000,1405358000,0,2012,1.47,151291156.463
"FLIR","2013-12-31","Information Technology","Wilsonville, Oregon",30.1,653,227857000,48640000,2334000,11,-52061000,0,196,542476000,35181000,42955000,759362000,474,17883000,12255000,62796000,243077000,228986000,4019000,0,234041000,575701000,49,737010000,51971000,154195000,14091000,344719000,0,-2259000,372528000,0,0,0,138750000,220737000,354965000,-66113000,-72134000,177015000,29678000,177015000,177015000,324962000,25832000,240743000,16,51808000,97574000,33658000,2.6e+07,-1100000,-20073000,68681000,3914000,0,15,14,12,349,147696000,1544425000,-153428000,322739000,1.5e+07,0,2343359000,1309731000,276515000,1613380000,729979000,2343359000,1496372000,0,2013,1.24,142754032.258
"FLIR","2014-12-31","Information Technology","Wilsonville, Oregon",32.310001,654,258448000,-76705000,4878000,12,-61262000,0,172,531374000,11363000,1396000,780281000,420,54102000,9193000,57245000,264122000,249529000,-36057000,0,247094000,553335000,49,750373000,49268000,133212000,14593000,320605000,0,27961000,357986000,0,0,0,-1.5e+07,-11102000,226244000,-152027000,-49262000,200261000,24626000,200261000,200261000,354658000,16383000,259244000,17,61240000,93691000,36109000,-63409000,-18000,1.2e+07,62802000,-18507000,0,16,16,13,316,142751000,1671786000,-91657000,331995000,1.5e+07,0,2349311000,1300328000,309557000,1609773000,739538000,2349311000,1530654000,0,2014,1.42,141028873.239
"FLIR","2015-12-31","Information Technology","Wilsonville, Oregon",28.07,655,282731000,28258000,13768000,15,-68234000,0,81,472785000,-74816000,1374000,803506000,220,55429000,3623000,49534000,319532000,305446000,-33020000,0,272629000,596316000,48,753561000,63760000,141302000,14086000,393092000,0,16460000,93750000,0,0,0,-1.5e+07,-58589000,275814000,-166538000,-134845000,241686000,17167000,241686000,241686000,326098000,1361000,305764000,20,53210000,95539000,37920000,-125126000,-24000,-66611000,74167000,-2475000,0,20,19,16,153,132892000,1773267000,-98358000,313544000,264694000,0,2406400000,1287514000,585345000,1649515000,756885000,2406400000,1557067000,0,2015,1.73,139702890.173
"FLR","2013-12-31","Industrials","Irving, Texas",80.290001,656,3377321000,0,14443000,18,-288487000,12911000,72,2283582000,0,1613000,25986382000,176,528181000,0,250007000,1204486000,1177599000,-55686000,0,966953000,114107000,5,1365191000,354573000,0,26887000,1740821000,-34309000,0,496604000,473588000,123836000,0,-26435000,129041000,788906000,-369569000,-234610000,667711000,-22531000,667711000,823026000,1519820000,0,1190043000,4,237338000,273437000,0,-298201000,-716000,88186000,539263000,-261596000,0,4,31,2,125,0,4040664000,-145517000,175148000,29839000,186023000,8323850000,6003683000,3407160000,3756987000,4566863000,8323850000,27351573000,0,2013,4.11,162460097.324
"FLR","2014-12-31","Industrials","Irving, Texas",60.630001,657,3302111000,0,18268000,16,-324704000,0,63,1993125000,0,1486000,20132544000,173,606026000,0,240826000,1234590000,1204909000,-67500000,0,980263000,112952000,6,1399033000,352815000,0,29681000,1587275000,14203000,0,991685000,533449000,112959000,0,494521000,-290457000,642574000,-666416000,-199115000,510909000,171124000,510909000,852094000,1811928000,0,1216322000,6,203692000,260588000,0,-484212000,-14524000,111386000,648061000,-408861000,0,6,39,2,125,0,3593597000,-878558000,182711000,28742000,105131000,8194429000,5758047000,3330853000,3110871000,5083558000,8194429000,21531577000,0,2014,3.24,157687962.963
"FLR","2015-12-31","Industrials","Irving, Texas",47.220001,658,2935352000,0,84851000,14,-240220000,0,73,1949886000,0,1390000,17019352000,174,755557000,0,250791000,771322000,726552000,-97634000,0,892340000,111646000,6,1094696000,245888000,0,44770000,1376471000,-65719000,0,986564000,558564000,116152000,0,-28425000,-43239000,849132000,-728230000,-66507000,412512000,135634000,412512000,480664000,1203024000,0,686471000,4,201899000,378927000,0,-432775000,-12991000,239432000,589991000,303896000,0,4,24,2,127,0,3428732000,-502624000,408225000,0,197092000,7625406000,5105400000,2935352000,2997347000,4628059000,7625406000,18114048000,0,2015,2.85,144741052.632
"FLS","2013-12-31","Industrials","Irving, Texas",78.830002,660,1485421000,-53823000,-12849000,26,-139090000,476218000,23,363804000,28616000,220991000,3266524000,183,19533000,0,106392000,747434000,693021000,-4385000,39017000,716289000,1107551000,34,1688095000,204701000,160548000,54413000,1060670000,0,-84489000,1127619000,0,6742000,0,273195000,59552000,487759000,-255824000,-167998000,485530000,-4126000,485530000,524547000,1312775000,0,760283000,15,185430000,110133000,0,-211955000,-179000,-28908000,473894000,6869000,0,14,37,10,115,0,2985391000,-458310000,966829000,72678000,0,5036733000,2847382000,1558099000,1870379000,3166354000,5036733000,4954619000,-1600266000,2013,3.43,141553935.86
"FLS","2014-12-31","Industrials","Irving, Texas",59.830002,661,1418744000,-79655000,3680000,27,-132619000,495600000,31,450350000,-35519000,220991000,3163268000,190,31419000,0,110277000,793512000,733190000,-32675000,12115000,693881000,1067255000,35,1714617000,208305000,146337000,60322000,995564000,0,15286000,1101791000,0,10281000,0,-41217000,86546000,570160000,-366856000,-84083000,518824000,60312000,518824000,530939000,1241359000,0,789832000,16,234965000,106890000,0,-369848000,-2604000,48536000,452511000,-25426000,0,15,38,11,122,0,3415738000,-246504000,936900000,53131000,0,4968020000,2794163000,1471875000,1931562000,3036458000,4968020000,4877885000,-1830919000,2014,3.79,136892875.989
"FLS","2015-12-31","Industrials","Irving, Texas",42.080002,662,1288142000,50441000,-38102000,16,-181861000,494961000,27,366444000,-26232000,220991000,3073712000,184,69327000,0,127087000,487466000,422196000,-37025000,9861000,758427000,1223986000,33,1487318000,148922000,228777000,65270000,995565000,0,-101670000,1560562000,0,17256000,0,455809000,-83906000,418102000,60312000,-525295000,267669000,100891000,267669000,277530000,988391000,0,525568000,12,224330000,125410000,0,-529810000,99000,-343434000,387786000,-5689000,0,9,25,6,110,0,3587120000,-303651000,971611000,60434000,0,4980657000,2475810000,1348576000,1666477000,3314180000,4980657000,4561030000,-2106785000,2015,2.01,133168656.716
"FMC","2012-12-31","Materials","Philadelphia, Pennsylvania",58.52,664,994400000,-191600000,1e+05,28,-177300000,481900000,7,77100000,-194500000,18600000,2141600000,192,234600000,0,115900000,638500000,597700000,3e+05,-7e+05,956200000,277600000,37,1268300000,134500000,205700000,40800000,642400000,-13900000,9.9e+07,908800000,26100000,74500000,0,138100000,-81800000,422300000,-48200000,-363600000,416200000,167100000,416200000,463200000,1197100000,27500000,639100000,19,491800000,265300000,85500000,-408900000,-2500000,-172400000,774800000,-101900000,0,18,40,12,136,1.12e+08,2536500000,-145700000,489700000,55600000,0,4373900000,2181900000,1135500000,1480300000,2893600000,4373900000,3409900000,-1147800000,2012,3.01,138272425.249
"FMC","2013-12-31","Materials","Philadelphia, Pennsylvania",75.459999,665,1212800000,-382200000,2e+05,19,-1.65e+08,448300000,6,123200000,2400000,18600000,1929800000,148,91400000,73100000,8.8e+07,539700000,503200000,-6e+05,8e+05,1248300000,389400000,38,1200900000,131600000,272300000,36500000,688400000,0,6e+07,1154100000,26800000,52300000,0,888900000,46100000,258300000,371200000,-565300000,293900000,190300000,293900000,371600000,1698300000,50500000,538700000,17,2.62e+08,435100000,76100000,-201900000,-1e+06,-400300000,449200000,-25700000,0,16,33,9,114,115600000,2757300000,-446200000,496100000,697800000,0,5235200000,2.945e+09,1986700000,1519800000,3715400000,5235200000,3130700000,-1502500000,2013,2.16,136064814.815
"FMC","2014-12-31","Materials","Philadelphia, Pennsylvania",57.029999,666,1246600000,-274700000,2e+05,20,-182200000,401900000,6,109500000,36200000,18600000,2047800000,154,200100000,51300000,93500000,415200000,363800000,-2200000,2e+05,9.3e+08,352500000,37,1210900000,56200000,246900000,51400000,607600000,27500000,-26200000,1138900000,5500000,33500000,0,-171200000,-13700000,284900000,-349900000,-190200000,307500000,6100000,307500000,307600000,1825200000,8e+07,414800000,13,656600000,392100000,138600000,-375800000,0,-35500000,661400000,371600000,0,11,24,9,122,126300000,2984500000,-94800000,589800000,525200000,0,5.326e+09,2934400000,1910400000,1530500000,3795500000,5.326e+09,3258700000,-1498700000,2014,2.3,133695652.174
"FMC","2015-12-31","Materials","Philadelphia, Pennsylvania",39.130001,667,1273500000,140900000,1300000,26,-108500000,417700000,5,78600000,78300000,18600000,2201100000,204,286900000,173200000,115700000,-49100000,-130500000,-5300000,-2e+05,1016400000,776100000,33,1075400000,47400000,8.37e+08,81400000,800200000,66400000,-585500000,2036300000,2500000,42600000,0,66100000,-30900000,-277100000,-16700000,-1285500000,4.89e+08,-381300000,4.89e+08,-177900000,1851400000,2.44e+08,-50200000,2,435100000,241700000,67200000,-457300000,0,-1243400000,754800000,1.41e+09,0,4,7,15,149,143700000,3.385e+09,2200000,737900000,112600000,0,6325900000,2971900000,1453300000,1865700000,4460200000,6325900000,3276500000,-1498300000,2015,3.66,133606557.377
"FRT","2013-12-31","Real Estate","Rockville, Maryland",101.410004,668,208655000,-6321000,-7877000,11,-377418000,2062708000,NA,88927000,0,667000,190454000,NA,14056000,0,161099000,254594000,149617000,0,1498000,3798992000,0,70,446959000,0,0,104977000,0,1747000,5325000,2321862000,32264000,23137000,104425000,96225000,51939000,314498000,82639000,-345198000,162681000,-14345000,162140000,137878000,139993000,0,254161000,40,145062000,0,0,-1417000,0,30473000,100283000,1132000,160828000,23,10,26,NA,0,-623795000,186548000,31970000,12772000,0,4219294000,0,0,1448160000,2771134000,4219294000,637413000,0,2013,2.47,65862753.0364
"FRT","2014-12-31","Real Estate","Rockville, Maryland",133.460007,669,206305000,-3063000,-6050000,10,-370112000,2281223000,NA,47951000,0,687000,211923000,NA,15068000,0,170814000,271131000,177190000,0,1243000,4141948000,0,69,474167000,0,0,93941000,0,-1158000,4253000,2409677000,37457000,88155000,119053000,15917000,-40976000,346130000,9044000,-396150000,164535000,5634000,163994000,164535000,144279000,0,271037000,40,160167000,0,0,-3515000,0,-24880000,105164000,-3797000,170814000,26,11,24,NA,0,-683991000,216155000,32316000,14115000,0,4546870000,0,0,1604401000,2942469000,4546870000,686090000,0,2014,2.42,67989669.4215
"FRT","2015-12-31","Real Estate","Rockville, Maryland",146.100006,670,212870000,-9200000,9407000,13,-436846000,2381867000,NA,21046000,0,696000,233417000,NA,0,0,174796000,300303000,207750000,0,1416000,4490365000,0,69,510595000,0,0,92553000,0,8043000,-9995000,2627216000,41546000,118182000,137316000,109108000,-26905000,359835000,-32977000,-353763000,210219000,-10497000,209678000,210219000,152020000,0,300154000,40,191582000,0,0,-4110000,0,75040000,121787000,-3693000,174796000,28,12,28,NA,0,-724701000,110855000,35645000,15439000,0,4896559000,0,0,1663749000,3232810000,4896559000,744012000,0,2015,3.04,69150986.8421
"FSLR","2012-12-31","Information Technology","Tempe, Arizona",30.860001,672,910137000,0,11647000,3,-379228000,2065527000,91,901294000,0,87000,2515796000,257,317473000,636518000,0,-25916000,-39804000,6307000,0,1659757000,65444000,25,852749000,56534000,0,13888000,434921000,-23365000,1627000,500223000,0,0,0,-108842000,295675000,762209000,-89109000,-383732000,-96338000,761251000,-96338000,-96338000,1016349000,476924000,-37563000,1,1473694000,377182000,128888000,10179000,-7816000,18861000,505051000,-669000,0,1,1,3,218,132460000,1529733000,176000,280928000,62349000,102578000,6348692000,2832324000,1101374000,3605526000,2743166000,6348692000,3368545000,0,2012,-1.11,86790990.991
"FSLR","2013-12-31","Information Technology","Tempe, Arizona",54.639999,673,705883000,570731000,12456000,8,-282576000,2646022000,111,1325072000,15394000,1e+05,2444984000,239,296603000,0,234370000,382863000,380979000,3594000,-163000,1514748000,84985000,26,864632000,30098000,117416000,1884000,388951000,-341828000,-196474000,162780000,17321000,0,0,-334954000,423778000,856126000,101164000,-537106000,350718000,80535000,350718000,350718000,721605000,89664000,370407000,11,1059665000,918034000,821635000,-25776000,-27148000,87298000,629544000,-199148000,0,12,8,11,214,134300000,1882771000,428190000,270261000,60543000,439102000,6883502000,3792764000,1588061000,4503117000,2380385000,6883502000,3309616000,0,2013,3.77,93028647.2149
"FSLR","2014-12-31","Information Technology","Tempe, Arizona",44.599998,674,799885000,462630000,12084000,8,-257549000,2697558000,199,1482054000,-99870000,1e+05,2566246000,308,313891000,0,245798000,434083000,432101000,-19487000,-4949000,1535605000,84985000,24,824941000,31188000,119236000,1982000,505088000,-125638000,-470289000,162074000,264156000,0,0,5500000,156982000,680989000,7359000,-511879000,395964000,45885000,395964000,395964000,224892000,5146000,421999000,12,1325464000,356588000,149255000,50140000,-29307000,-128692000,566891000,100871000,0,13,9,12,257,143969000,2243689000,0,253827000,51399000,509032000,6720991000,3077654000,1000539000,4991487000,1729504000,6720991000,3391187000,0,2014,3.97,99739042.8212
"FSLR","2015-12-31","Information Technology","Tempe, Arizona",65.989998,675,836392000,-340292000,10146000,10,-166438000,2742795000,190,1126826000,113537000,102000,2659728000,348,357693000,0,257825000,526810000,519835000,-19272000,20430000,1391895000,84985000,26,919267000,-6156000,110002000,6975000,380424000,11088000,-34060000,251325000,417692000,0,0,139965000,-355228000,-360919000,137103000,-112140000,546421000,298000,546421000,546421000,561076000,16818000,516664000,14,1608478000,573806000,86318000,15480000,-20569000,43210000,555719000,-904648000,0,15,9,15,309,130593000,2790110000,0,255192000,38090000,703454000,7316331000,3345586000,960800000,5548487000,1767844000,7316331000,3578995000,0,2015,5.42,100815682.657
"FTR","2012-12-31","Telecommunications Services","Stamford, Connecticut",4.28,676,760134000,43813000,-70231000,1,-802504000,4639563000,86,1341940000,0,256997000,0,134,0,2357210000,1266807000,916937000,228952000,0,0,7504896000,6337719000,100,5011853000,75638000,1542739000,687985000,0,0,-148906000,8381947000,0,11675000,0,603672000,1000438000,1552473000,82904000,-634939000,46273000,226045000,136636000,46273000,678291000,81737000,987168000,20,261074000,66972000,232836000,-483576000,-93526000,167565000,1321683000,11400000,1266807000,5,6,1,134,0,63205000,0,2676141000,560550000,0,17733631000,2087203000,1553520000,4107596000,13626035000,17733631000,5011853000,-368593000,2012,0.14,330521428.571
"FTR","2013-12-31","Telecommunications Services","Stamford, Connecticut",4.65,677,831203000,5e+07,-1.36e+08,1,-6.35e+08,4321056000,68,880039000,0,256997000,0,124,0,2417108000,1.182e+09,8.3e+08,1.63e+08,0,0,7255762000,6337719000,100,4.762e+09,4.8e+07,1214932000,6.67e+08,0,3.1e+07,-6e+06,7873667000,0,0,0,-8.13e+08,-4.47e+08,1.496e+09,-1.4e+09,-5.43e+08,-4.7e+07,2.35e+08,1.13e+08,-4.7e+07,670227000,1e+07,9.81e+08,21,208232000,68573000,212468000,-260530000,-1.68e+08,6.1e+07,987641000,-8e+07,1.17e+09,3,4,1,124,0,76108000,0,2.616e+09,257916000,0,16635484000,1618839000,1301587000,4055481000,12580003000,16635484000,4.762e+09,-338150000,2013,0.11,-427272727.273
"FTR","2014-12-31","Telecommunications Services","Stamford, Connecticut",6.67,678,9.76e+08,-6.1e+07,3.9e+07,4,-6.88e+08,3.99e+09,45,6.82e+08,0,2.57e+08,0,94,0,2.868e+09,1.149e+09,8.59e+08,1.63e+08,0,0,8.566e+09,7.205e+09,100,4.772e+09,3e+07,1.5e+09,6.96e+08,0,1.1e+07,9e+07,9.393e+09,0,0,0,1.651e+09,-1.98e+08,1.27e+09,1.208e+09,-2.676e+09,1.33e+08,-8.8e+07,1.33e+08,1.33e+08,6.72e+08,1.42e+08,8.2e+08,17,1.24e+08,6.1e+07,2.38e+08,-4.04e+08,-2e+06,-1.999e+09,1.379e+09,4.7e+07,1.139e+09,3,4,3,94,0,1.09e+08,0,2.671e+09,2.98e+08,0,1.881e+10,1.415e+09,1.512e+09,3.658e+09,1.5152e+10,1.881e+10,4.772e+09,-2.94e+08,2014,0.13,1023076923.08
"FTR","2015-12-31","Telecommunications Services","Stamford, Connecticut",4.67,679,1.15e+09,6.2e+07,7e+06,3,-8.63e+08,6.034e+09,496,9.38e+09,0,2.98e+08,0,535,0,2.666e+09,1.511e+09,7.52e+08,-3.61e+08,0,0,8.493e+09,7.166e+09,100,5.576e+09,-1.65e+08,1.143e+09,1.113e+09,0,-8.444e+09,1.02e+08,1.5508e+10,0,0,0,6.305e+09,2.54e+08,1.301e+09,8.275e+09,-9.322e+09,-1.96e+08,-1.3e+08,-3.16e+08,-1.96e+08,6.51e+08,2.36e+08,7.45e+08,13,1.51e+08,1e+08,3.59e+08,-3.53e+08,0,-1.5e+07,1.403e+09,-4.8e+07,1.32e+09,6,6,4,535,0,-8.7e+07,2.665e+09,3.275e+09,3.84e+08,0,2.7084e+10,1.0131e+10,1.893e+09,5.614e+09,2.147e+10,2.7084e+10,5.576e+09,-2.78e+08,2015,-0.29,675862068.966
"GD","2013-12-31","Industrials","Falls Church, Virginia",95.550003,680,8.8e+09,-2.23e+08,8e+06,16,-4.36e+08,2.226e+09,43,5.301e+09,-2e+08,4.82e+08,2.5202e+10,148,0,0,5.25e+08,3.611e+09,3.611e+09,0,0,3.359e+09,1.1932e+10,19,5.728e+09,1.125e+09,1.044e+09,0,2.89e+09,-2.2e+07,8e+06,3.908e+09,0,0,0,0,2.005e+09,3.111e+09,-7.25e+08,-3.63e+08,2.357e+09,3.41e+08,2.357e+09,2.486e+09,9.15e+09,0,3.689e+09,12,9.97e+08,8.21e+08,3.458e+09,-1.185e+09,2.3e+07,9.5e+07,4.826e+09,2.85e+08,0,12,25,8,125,0,1.9428e+10,-1.57e+08,2.039e+09,1e+06,0,3.5494e+10,1.8162e+10,1.2259e+10,1.4501e+10,2.0993e+10,3.5494e+10,3.093e+10,-6.45e+09,2013,6.72,350744047.619
"GD","2014-12-31","Industrials","Falls Church, Virginia",137.619995,681,9.392e+09,3.3e+08,-1e+06,21,-5.21e+08,2.548e+09,32,4.388e+09,-3.03e+08,4.82e+08,2.4979e+10,127,0,0,4.96e+08,3.802e+09,3.802e+09,0,0,3.329e+09,1.1731e+10,19,5.873e+09,1.129e+09,9.12e+08,0,3.221e+09,-5e+08,3.01e+08,3.392e+09,0,0,0,0,-9.13e+08,3.828e+09,-3.675e+09,-1.102e+09,2.533e+09,4.04e+08,2.533e+09,2.673e+09,8.641e+09,0,3.889e+09,13,1.958e+09,1.157e+09,3.858e+09,-2.932e+09,-1.8e+07,-8.1e+07,6.365e+09,1.03e+08,0,12,32,8,103,0,2.1127e+10,-2.835e+09,1.984e+09,5.01e+08,0,3.5337e+10,1.7407e+10,1.3751e+10,1.1829e+10,2.3508e+10,3.5337e+10,3.0852e+10,-9.396e+09,2014,7.56,335052910.053
"GD","2015-12-31","Industrials","Falls Church, Virginia",137.360001,682,7.638e+09,6.04e+08,7e+06,28,-5.69e+08,2.73e+09,22,2.785e+09,-1.56e+08,4.82e+08,2.5339e+10,117,0,0,4.82e+08,4.102e+09,4.102e+09,0,0,3.466e+09,1.1443e+10,19,6.13e+09,1.137e+09,7.63e+08,0,3.366e+09,5e+08,-1.897e+09,2.898e+09,0,0,0,-5e+08,-1.603e+09,2.607e+09,-4.367e+09,2e+08,2.965e+09,2.77e+08,2.965e+09,2.965e+09,7.803e+09,0,4.178e+09,13,1.754e+09,6.17e+08,4.306e+09,-3.286e+09,-2.9e+07,2.69e+08,5.916e+09,2.89e+08,0,13,38,9,90,0,2.3204e+10,-2.965e+09,1.952e+09,5.01e+08,0,3.1997e+10,1.4571e+10,1.2445e+10,1.0738e+10,2.1259e+10,3.1997e+10,3.1469e+10,-1.2392e+10,2015,9.23,321235102.925
"GGP","2012-12-31","Real Estate","Chicago, Illinois",19.85,684,1315980000,4985000,-496318000,6,-702346000,10432447000,NA,624815000,0,9392000,800336000,NA,179837000,28174000,823443000,299992000,-481229000,0,78342000,22021557000,0,67,1625965000,9091000,0,781221000,0,83643000,-63945000,16173066000,2865871000,83322000,268219000,-208268000,51943000,807103000,-533708000,-221452000,-481233000,440894000,-481233000,-426985000,260860000,3679000,781303000,32,1329465000,0,0,-87354000,14188000,397251000,1791946000,33461000,768820000,20,6,20,NA,0,-2732787000,48523000,72163000,0,0,27282405000,0,0,7621698000,19660707000,27282405000,2426301000,0,NA,NA,NA
"GGP","2013-12-31","Real Estate","Chicago, Illinois",20.07,685,1122876000,1697000,143146000,4,-950311000,11372443000,NA,577271000,0,9395000,815095000,NA,189452000,24667000,826855000,1020041000,296889000,0,68756000,21113414000,0,67,1670922000,345000,0,723152000,0,110814000,-80902000,15878637000,2407698000,82142000,228902000,325046000,-47544000,889531000,-1103935000,166860000,302528000,-195613000,288450000,328821000,478899000,3920000,840416000,34,995569000,0,0,-38173000,26920000,1006357000,321958000,20295000,749722000,12,4,12,NA,0,-2915723000,-957436000,76864000,0,0,25762303000,0,0,8103121000,17659182000,25762303000,2486017000,-566863000,NA,NA,NA
"GGP","2014-12-31","Real Estate","Chicago, Illinois",28.129999,686,1125189000,-19613000,101758000,9,-1162186000,11351625000,NA,372471000,0,9409000,783602000,NA,130389000,21240000,772807000,1043271000,343986000,0,61278000,20696465000,0,69,1751957000,7253000,0,699285000,0,123078000,21703000,16150387000,2604762000,79601000,299296000,620111000,-204800000,949724000,-476599000,-677925000,665850000,-476035000,649914000,398011000,663768000,13333000,941513000,37,813777000,0,0,-51753000,13782000,361183000,0,-29032000,708406000,14,5,26,NA,0,-2822740000,-555295000,88705000,0,0,25281632000,0,0,7605919000,17675713000,25281632000,2535559000,-1122664000,NA,NA,NA
